https://www.CryptoDataDownload.com,,,,,,,
unix,date,symbol,price,amount,dollar_amount,type,trans_id
1.57516E+12,14:57.5,NEO/USDT,9.266,36.75,340.5255,buy,21290069
1.57516E+12,14:57.5,NEO/USDT,9.266,12.25,113.5085,buy,21290070
1.57516E+12,14:57.5,NEO/USDT,9.266,24.5,227.017,buy,21290071
1.57516E+12,14:57.5,NEO/USDT,9.266,491.388,4553.201208,buy,21290072
1.57516E+12,16:04.9,NEO/USDT,9.283,1.19,11.04677,sell,21290073
1.57516E+12,17:24.7,NEO/USDT,9.274,10,92.74,sell,21290074
1.57516E+12,17:24.8,NEO/USDT,9.274,9.238,85.673212,sell,21290075
1.57516E+12,17:24.9,NEO/USDT,9.273,10.783,99.990759,sell,21290076
1.57516E+12,22:54.6,NEO/USDT,9.277,2.641,24.500557,buy,21290077
1.57516E+12,22:55.1,NEO/USDT,9.278,1.497,13.889166,buy,21290078
1.57516E+12,25:09.9,NEO/USDT,9.272,100,927.2,sell,21290079
1.57516E+12,27:25.4,NEO/USDT,9.267,5.199,48.179133,sell,21290081
1.57516E+12,27:30.2,NEO/USDT,9.264,20,185.28,sell,21290082
1.57516E+12,27:31.4,NEO/USDT,9.264,1.094,10.134816,sell,21290083
1.57516E+12,27:37.1,NEO/USDT,9.258,1.24,11.47992,sell,21290084
1.57516E+12,27:45.5,NEO/USDT,9.265,3.744,34.68816,buy,21290085
1.57516E+12,27:45.5,NEO/USDT,9.265,13.637,126.346805,buy,21290088
1.57516E+12,28:00.5,NEO/USDT,9.263,15,138.945,sell,21290089
1.57516E+12,28:58.7,NEO/USDT,9.27,5.062,46.92474,buy,21290090
1.57516E+12,29:13.1,NEO/USDT,9.255,16,148.08,sell,21290091
1.57516E+12,29:13.2,NEO/USDT,9.26,7.08,65.5608,buy,21290092
1.57516E+12,29:14.1,NEO/USDT,9.26,5.758,53.31908,buy,21290093
1.57516E+12,30:42.5,NEO/USDT,9.254,68.328,632.307312,sell,21290094
1.57516E+12,31:27.4,NEO/USDT,9.258,21.59,199.88022,buy,21290095
1.57516E+12,31:27.5,NEO/USDT,9.258,41.18,381.24444,buy,21290096
1.57516E+12,31:27.9,NEO/USDT,9.26,2.162,20.02012,buy,21290097
1.57516E+12,31:29.5,NEO/USDT,9.268,37.94,351.62792,buy,21290098
1.57516E+12,31:29.6,NEO/USDT,9.268,30.04,278.41072,buy,21290099
1.57516E+12,32:21.9,NEO/USDT,9.266,12.001,111.201266,buy,21290100
1.57516E+12,32:40.4,NEO/USDT,9.266,37.48,347.28968,buy,21290101
1.57516E+12,33:11.5,NEO/USDT,9.276,3.996,37.066896,buy,21290102
1.57516E+12,33:23.4,NEO/USDT,9.276,96.004,890.533104,buy,21290103
1.57516E+12,33:43.7,NEO/USDT,9.262,4.682,43.364684,sell,21290105
1.57516E+12,35:39.5,NEO/USDT,9.272,13.39,124.15208,sell,21290106
1.57516E+12,37:28.0,NEO/USDT,9.274,10,92.74,sell,21290107
1.57516E+12,37:28.0,NEO/USDT,9.274,10,92.74,sell,21290108
1.57516E+12,37:30.3,NEO/USDT,9.274,10,92.74,sell,21290109
1.57516E+12,40:16.5,NEO/USDT,9.272,40.959,379.771848,buy,21290110
1.57516E+12,40:16.5,NEO/USDT,9.274,7.064,65.511536,sell,21290111
1.57516E+12,40:16.6,NEO/USDT,9.266,7.06,65.41796,sell,21290112
1.57516E+12,40:16.6,NEO/USDT,9.266,10,92.66,sell,21290113
1.57516E+12,43:09.0,NEO/USDT,9.266,7.541,69.874906,sell,21290114
1.57516E+12,50:06.4,NEO/USDT,9.269,3.145,29.151005,buy,21290117
